order_number purchase_amount order_date customer_id category
17836 517.0345650720328 "2023-01-05 21:14:58.064903232" 3796 Outerwear
17837 325.6605556192491 "2023-01-06 02:39:46.559327936" 3965 Dresses
17838 532.6729173565947 "2023-01-06 08:04:35.053752640" 3555 Tops
17839 161.26061996023057 "2023-01-06 13:29:23.548177408" 3679 Dresses
17840 919.4252252735804 "2023-01-06 18:54:12.042602112" 3496 Dresses
17841 470.9502285453279 "2023-01-07 00:19:00.537026816" 3474 Dresses
17842 268.7292362481776 "2023-01-07 05:43:49.031451520" 3807 Tops
17843 169.504585724558 "2023-01-07 11:08:37.525876288" 3276 Outerwear
17844 391.0720634021816 "2023-01-07 16:33:26.020300992" 3052 Tops
17845 205.52175351577557 "2023-01-07 21:58:14.514725696" 3712 Outerwear
17846 854.2411800682113 "2023-01-08 03:23:03.009150400" 3798 Outerwear
17847 614.5455467598408 "2023-01-08 08:47:51.503575168" 3668 Pants
17848 278.07363805752505 "2023-01-08 14:12:39.997999872" 3500 Pants
17849 959.9775872524448 "2023-01-08 19:37:28.492424576" 3195 Dresses
17850 406.56196239985286 "2023-01-09 01:02:16.986849344" 3101 Tops
17851 524.1611838883593 "2023-01-09 06:27:05.481274048" 3745 Outerwear
17852 443.5680780229636 "2023-01-09 11:51:53.975698752" 3235 Outerwear
17853 869.1806513981483 "2023-01-09 17:16:42.470123456" 3788 Dresses
17854 489.67886815664895 "2023-01-09 22:41:30.964548224" 3347 Tops
17855 284.01349621984684 "2023-01-10 04:06:19.458972928" 3684 Outerwear
17856 697.1592165803826 "2023-01-10 09:31:07.953397632" 3598 Outerwear
17857 820.1484965925528 "2023-01-10 14:55:56.447822336" 3721 Tops
17858 581.8074962832661 "2023-01-10 20:20:44.942247104" 3435 Outerwear
17859 433.9583415817567 "2023-01-11 01:45:33.436671808" 3360 Dresses
17860 514.920701012801 "2023-01-11 07:10:21.931096512" 3339 Outerwear
17861 115.00293946120944 "2023-01-11 12:35:10.425521216" 3647 Pants
17862 276.8409446886979 "2023-01-11 17:59:58.919945984" 3806 Outerwear
17863 673.9445759445414 "2023-01-11 23:24:47.414370688" 3052 Pants
17864 593.8962699724505 "2023-01-12 04:49:35.908795392" 3458 Tops
17865 358.25314936480277 "2023-01-12 10:14:24.403220160" 3291 Outerwear
17866 747.9065751910175 "2023-01-12 15:39:12.897644864" 3805 Pants
17867 271.8760693175145 "2023-01-12 21:04:01.392069568" 3150 Tops
17868 176.20501189025674 "2023-01-13 02:28:49.886494272" 3425 Pants
17869 702.3013071561863 "2023-01-13 07:53:38.380919040" 3984 Dresses
17870 991.013995794085 "2023-01-13 13:18:26.875343744" 3700 Dresses
17871 17.650717421975973 "2023-01-13 18:43:15.369768448" 3209 Tops
17872 993.458169768327 "2023-01-14 00:08:03.864193152" 3099 Dresses
17873 449.95090355283475 "2023-01-14 05:32:52.358617920" 3115 Tops
17874 353.2508319405736 "2023-01-14 10:57:40.853042624" 3374 Outerwear
17875 347.99267187571934 "2023-01-14 16:22:29.347467328" 3490 Outerwear
17876 816.0874159687604 "2023-01-14 21:47:17.841892096" 3337 Pants
17877 190.46884422428565 "2023-01-15 03:12:06.336316800" 3435 Tops
17878 677.3812839968805 "2023-01-15 08:36:54.830741504" 3333 Outerwear
17879 580.321507997342 "2023-01-15 14:01:43.325166208" 3769 Tops
17880 127.55779041919887 "2023-01-15 19:26:31.819590976" 3770 Pants
17881 448.16534587316903 "2023-01-16 00:51:20.314015680" 3904 Pants
17882 975.6893560872395 "2023-01-16 06:16:08.808440384" 3665 Dresses
17883 84.42794689676923 "2023-01-16 11:40:57.302865088" 3394 Dresses
17884 475.51110374237504 "2023-01-16 17:05:45.797289856" 3928 Outerwear
17885 997.323126698089 "2023-01-16 22:30:34.291714560" 3954 Dresses
17886 504.3395096223795 "2023-01-17 03:55:22.786139264" 3079 Pants
17887 241.38534845606222 "2023-01-17 09:20:11.280563968" 3276 Dresses
17888 875.3428134108221 "2023-01-17 14:44:59.774988736" 3763 Outerwear
17889 763.0791065939792 "2023-01-17 20:09:48.269413440" 3932 Tops
17890 210.56920386809844 "2023-01-18 01:34:36.763838144" 3758 Tops
17891 87.50232321193414 "2023-01-18 06:59:25.258262912" 3665 Outerwear
17892 320.95494577282705 "2023-01-18 12:24:13.752687616" 3599 Outerwear
17893 213.8302716758004 "2023-01-18 17:49:02.247112320" 3646 Dresses
17894 360.609833929898 "2023-01-18 23:13:50.741537024" 3480 Pants
17895 764.3872901150831 "2023-01-19 04:38:39.235961792" 3943 Pants
17896 126.011608666174 "2023-01-19 10:03:27.730386496" 3884 Pants
17897 598.4251739757597 "2023-01-19 15:28:16.224811200" 3150 Dresses
17898 371.52101388321825 "2023-01-19 20:53:04.719235904" 3057 Outerwear
17899 985.6637135281103 "2023-01-20 02:17:53.213660672" 3475 Tops
17900 711.760340649396 "2023-01-20 07:42:41.708085376" 3455 Pants
17901 446.067572822032 "2023-01-20 13:07:30.202510080" 3092 Pants
17902 779.5990547107211 "2023-01-20 18:32:18.696934848" 3942 Dresses
17903 219.22125695454994 "2023-01-20 23:57:07.191359552" 3300 Tops
17904 601.5405283373901 "2023-01-21 05:21:55.685784256" 3466 Dresses
17905 909.0727448227248 "2023-01-21 10:46:44.180208960" 3667 Dresses
17906 316.76748685610335 "2023-01-21 16:11:32.674633728" 3290 Dresses
17907 914.8980308084375 "2023-01-21 21:36:21.169058432" 3734 Pants
17908 853.1839081056766 "2023-01-22 03:01:09.663483136" 3528 Tops
17909 968.8751919636685 "2023-01-22 08:25:58.157907840" 3421 Tops
17910 617.8524938738761 "2023-01-22 13:50:46.652332608" 3166 Outerwear
17911 207.1073903339033 "2023-01-22 19:15:35.146757312" 3020 Tops
17912 130.5069963722919 "2023-01-23 00:40:23.641182016" 3362 Pants
17913 890.1711105039784 "2023-01-23 06:05:12.135606720" 3030 Tops
17914 808.2915115462458 "2023-01-23 11:30:00.630031488" 3991 Pants
17915 41.629634778107615 "2023-01-23 16:54:49.124456192" 3484 Outerwear
17916 578.7029023463544 "2023-01-23 22:19:37.618880896" 3879 Outerwear
17917 422.04514921221624 "2023-01-24 03:44:26.113305664" 3650 Tops
17918 445.43444690264164 "2023-01-24 09:09:14.607730368" 3087 Dresses
17919 49.942957896950674 "2023-01-24 14:34:03.102155072" 3117 Pants
17920 965.204542917847 "2023-01-24 19:58:51.596579776" 3799 Tops
17921 698.3837928495246 "2023-01-25 01:23:40.091004544" 3790 Dresses
17922 11.740522795369934 "2023-01-25 06:48:28.585429248" 3763 Pants
17923 662.2717674888436 "2023-01-25 12:13:17.079853952" 3770 Dresses
17924 634.3533317140784 "2023-01-25 17:38:05.574278656" 3908 Tops
17925 164.6308152099457 "2023-01-25 23:02:54.068703424" 3803 Pants
17926 313.6404740951524 "2023-01-26 04:27:42.563128128" 3051 Pants
17927 515.0610640700046 "2023-01-26 09:52:31.057552832" 3271 Dresses
17928 625.3539530239676 "2023-01-26 15:17:19.551977600" 3263 Pants
17929 597.7592742801401 "2023-01-26 20:42:08.046402304" 3775 Tops
17930 713.1734323925596 "2023-01-27 02:06:56.540827008" 3239 Tops
17931 35.73376369682226 "2023-01-27 07:31:45.035251712" 3756 Pants
17932 523.269815814942 "2023-01-27 12:56:33.529676480" 3810 Outerwear
17933 821.5295966107952 "2023-01-27 18:21:22.024101184" 3343 Tops
17934 212.83097820335846 "2023-01-27 23:46:10.518525888" 3142 Tops
17935 864.9601390654009 "2023-01-28 05:10:59.012950592" 3210 Outerwear
17936 840.9981140773212 "2023-01-28 10:35:47.507375360" 3661 Outerwear
17937 386.90676067518547 "2023-01-28 16:00:36.001800064" 3236 Pants
17938 276.2192374058839 "2023-01-28 21:25:24.496224768" 3469 Pants
17939 864.1333448093031 "2023-01-29 02:50:12.990649472" 3971 Pants
17940 637.9837691932628 "2023-01-29 08:15:01.485074240" 3620 Tops
17941 773.8957583042769 "2023-01-29 13:39:49.979498944" 3050 Outerwear
17942 924.6984995125251 "2023-01-29 19:04:38.473923648" 3606 Tops
17943 45.809195682664125 "2023-01-30 00:29:26.968348416" 3748 Tops
17944 991.7750410510689 "2023-01-30 05:54:15.462773120" 3638 Outerwear
17945 219.7028192814297 "2023-01-30 11:19:03.957197824" 3517 Dresses
17946 29.479951209840596 "2023-01-30 16:43:52.451622528" 3433 Pants
17947 154.59357008527232 "2023-01-30 22:08:40.946047296" 3015 Tops
17948 219.56796742779056 "2023-01-31 03:33:29.440472000" 3557 Outerwear
17949 916.3582280821561 "2023-01-31 08:58:17.934896704" 3461 Dresses
17950 777.9435505713479 "2023-01-31 14:23:06.429321408" 3349 Outerwear
17951 760.0239106466074 "2023-01-31 19:47:54.923746176" 3884 Dresses
17952 363.49364424182875 "2023-02-01 01:12:43.418170880" 3799 Pants
17953 607.0510211976672 "2023-02-01 06:37:31.912595584" 3309 Pants
17954 732.1312134014047 "2023-02-01 12:02:20.407020352" 3665 Dresses
17955 604.9179227946012 "2023-02-01 17:27:08.901445056" 3520 Tops
17956 433.79618151898075 "2023-02-01 22:51:57.395869760" 3804 Dresses
17957 121.68899524021985 "2023-02-02 04:16:45.890294464" 3524 Tops
17958 612.7695402216602 "2023-02-02 09:41:34.384719232" 3875 Dresses
17959 264.978178485959 "2023-02-02 15:06:22.879143936" 3060 Dresses
17960 395.29919415276964 "2023-02-02 20:31:11.373568640" 3133 Dresses
17961 919.5073517900121 "2023-02-03 01:55:59.867993344" 3076 Pants
17962 123.75485453038777 "2023-02-03 07:20:48.362418112" 3410 Pants
17963 813.4051078719076 "2023-02-03 12:45:36.856842816" 3266 Pants
17964 600.954098604843 "2023-02-03 18:10:25.351267520" 3723 Dresses
17965 509.0583887853369 "2023-02-03 23:35:13.845692224" 3877 Outerwear
17966 317.9358654740729 "2023-02-04 05:00:02.340116992" 3067 Pants
17967 810.4420595894062 "2023-02-04 10:24:50.834541696" 3426 Tops
17968 447.4479629265155 "2023-02-04 15:49:39.328966400" 3076 Outerwear
17969 565.9872115474928 "2023-02-04 21:14:27.823391168" 3309 Pants
17970 369.62871512098917 "2023-02-05 02:39:16.317815872" 3574 Dresses
17971 641.1322857826979 "2023-02-05 08:04:04.812240576" 3742 Dresses
17972 476.4857135637923 "2023-02-05 13:28:53.306665280" 3182 Dresses
17973 985.2090532627067 "2023-02-05 18:53:41.801090048" 3799 Outerwear
17974 648.7727782110975 "2023-02-06 00:18:30.295514752" 3455 Tops
17975 368.45303389912453 "2023-02-06 05:43:18.789939456" 3326 Dresses
17976 201.75046778201175 "2023-02-06 11:08:07.284364160" 3518 Dresses
17977 890.403946867498 "2023-02-06 16:32:55.778788928" 3040 Outerwear
17978 309.17617733873897 "2023-02-06 21:57:44.273213632" 3178 Dresses
17979 302.82119170534355 "2023-02-07 03:22:32.767638336" 3807 Outerwear
17980 863.4230964297532 "2023-02-07 08:47:21.262063104" 3231 Pants
17981 180.35002073191887 "2023-02-07 14:12:09.756487808" 3838 Pants
17982 259.03930474299875 "2023-02-07 19:36:58.250912512" 3028 Dresses
17983 57.52295465791713 "2023-02-08 01:01:46.745337216" 3203 Tops
17984 703.7606198928045 "2023-02-08 06:26:35.239761984" 3581 Tops
17985 404.288980730044 "2023-02-08 11:51:23.734186688" 3436 Pants
17986 589.5679375716796 "2023-02-08 17:16:12.228611392" 3616 Tops
17987 599.739085668065 "2023-02-08 22:41:00.723036096" 3443 Tops
17988 460.1818159113239 "2023-02-09 04:05:49.217460864" 3968 Dresses
17989 413.8113798480292 "2023-02-09 09:30:37.711885568" 3180 Pants
17990 185.04766133520155 "2023-02-09 14:55:26.206310272" 3467 Outerwear
17991 845.0294038688594 "2023-02-09 20:20:14.700734976" 3818 Tops
17992 389.34739638023814 "2023-02-10 01:45:03.195159744" 3449 Pants
17993 19.867285068419772 "2023-02-10 07:09:51.689584448" 3596 Tops
17994 558.1369175958249 "2023-02-10 12:34:40.184009152" 3599 Tops
17995 864.055261244778 "2023-02-10 17:59:28.678433920" 3961 Dresses
17996 48.64434912124743 "2023-02-10 23:24:17.172858624" 3201 Tops
17997 494.9628285156122 "2023-02-11 04:49:05.667283328" 3232 Outerwear
17998 727.7383679081212 "2023-02-11 10:13:54.161708032" 3189 Dresses
17999 123.64546241525154 "2023-02-11 15:38:42.656132800" 3386 Outerwear
18000 637.3589715758377 "2023-02-11 21:03:31.150557504" 3976 Dresses
18001 421.4268390997318 "2023-02-12 02:28:19.644982208" 3800 Pants
18002 27.685138798799386 "2023-02-12 07:53:08.139406912" 3731 Outerwear
18003 367.4257022816185 "2023-02-12 13:17:56.633831680" 3433 Tops
18004 537.6394513294933 "2023-02-12 18:42:45.128256384" 3948 Pants
18005 218.96335476970887 "2023-02-13 00:07:33.622681088" 3396 Pants
18006 269.84039338063496 "2023-02-13 05:32:22.117105856" 3185 Dresses
18007 780.5496014170752 "2023-02-13 10:57:10.611530560" 3966 Tops
18008 222.54861396808613 "2023-02-13 16:21:59.105955264" 3323 Outerwear
18009 748.8024035643247 "2023-02-13 21:46:47.600379968" 3902 Pants
18010 537.9201767099331 "2023-02-14 03:11:36.094804736" 3449 Outerwear
18011 506.9616217417798 "2023-02-14 08:36:24.589229440" 3319 Outerwear
18012 644.4183131313166 "2023-02-14 14:01:13.083654144" 3613 Outerwear
18013 146.2754841614405 "2023-02-14 19:26:01.578078848" 3843 Tops
18014 696.3279274248655 "2023-02-15 00:50:50.072503616" 3768 Outerwear
18015 375.4238143001366 "2023-02-15 06:15:38.566928320" 3775 Outerwear
18016 618.2436090478988 "2023-02-15 11:40:27.061353024" 3341 Outerwear
18017 246.91832676043694 "2023-02-15 17:05:15.555777728" 3125 Tops
18018 903.761796024467 "2023-02-15 22:30:04.050202496" 3834 Pants
18019 110.3830175443139 "2023-02-16 03:54:52.544627200" 3202 Pants
18020 471.25618636394995 "2023-02-16 09:19:41.039051904" 3074 Dresses
18021 462.20562226948726 "2023-02-16 14:44:29.533476672" 3563 Dresses
18022 175.14940928761584 "2023-02-16 20:09:18.027901376" 3356 Outerwear
18023 224.47751713108656 "2023-02-17 01:34:06.522326080" 3919 Outerwear
18024 860.2694205304309 "2023-02-17 06:58:55.016750784" 3020 Pants
18025 668.0216392852391 "2023-02-17 12:23:43.511175552" 3977 Dresses
18026 865.3205643326612 "2023-02-17 17:48:32.005600256" 3525 Tops
18027 399.45467698453086 "2023-02-17 23:13:20.500024960" 3267 Pants
18028 783.3093061200412 "2023-02-18 04:38:08.994449664" 3312 Dresses
18029 762.2149202233508 "2023-02-18 10:02:57.488874432" 3856 Tops
18030 106.70722806728307 "2023-02-18 15:27:45.983299136" 3764 Tops
18031 556.7899195331602 "2023-02-18 20:52:34.477723840" 3374 Dresses
18032 188.9408525309652 "2023-02-19 02:17:22.972148608" 3413 Tops
18033 187.62642607373533 "2023-02-19 07:42:11.466573312" 3622 Dresses
18034 982.4802710281624 "2023-02-19 13:06:59.960998016" 3070 Pants
18035 670.9289245937148 "2023-02-19 18:31:48.455422720" 3961 Pants
18036 648.5826897197184 "2023-02-19 23:56:36.949847488" 3658 Tops
18037 930.4127212998707 "2023-02-20 05:21:25.444272192" 3656 Pants
18038 80.393733930057 "2023-02-20 10:46:13.938696896" 3710 Tops
18039 488.1295301165174 "2023-02-20 16:11:02.433121600" 3958 Tops
18040 489.13746232937206 "2023-02-20 21:35:50.927546368" 3639 Dresses
18041 219.2503294061537 "2023-02-21 03:00:39.421971072" 3590 Outerwear
18042 112.75141979999253 "2023-02-21 08:25:27.916395776" 3287 Tops
18043 774.7431945702144 "2023-02-21 13:50:16.410820480" 3645 Pants
18044 585.701850648298 "2023-02-21 19:15:04.905245248" 3965 Dresses
18045 701.2911697474527 "2023-02-22 00:39:53.399669952" 3171 Dresses
18046 576.9163366298762 "2023-02-22 06:04:41.894094656" 3479 Pants
18047 715.2157195393478 "2023-02-22 11:29:30.388519424" 3515 Outerwear
18048 397.2632983914283 "2023-02-22 16:54:18.882944128" 3051 Outerwear
18049 391.2558614818121 "2023-02-22 22:19:07.377368832" 3074 Tops
18050 188.71334228396438 "2023-02-23 03:43:55.871793536" 3518 Pants
18051 279.80362493364146 "2023-02-23 09:08:44.366218304" 3627 Dresses
18052 610.1043579325416 "2023-02-23 14:33:32.860643008" 3108 Pants
18053 698.398460422868 "2023-02-23 19:58:21.355067712" 3089 Dresses
18054 895.5700464424021 "2023-02-24 01:23:09.849492416" 3588 Outerwear
18055 955.4915205420248 "2023-02-24 06:47:58.343917184" 3630 Tops
18056 460.9469460983846 "2023-02-24 12:12:46.838341888" 3422 Pants
18057 815.3967625208462 "2023-02-24 17:37:35.332766592" 3143 Tops
18058 826.1362186898028 "2023-02-24 23:02:23.827191360" 3556 Tops
18059 505.22368086826964 "2023-02-25 04:27:12.321616064" 3786 Outerwear
18060 227.30179750261934 "2023-02-25 09:52:00.816040768" 3066 Pants
18061 373.96264060431537 "2023-02-25 15:16:49.310465472" 3862 Outerwear
18062 367.0841639308598 "2023-02-25 20:41:37.804890240" 3003 Dresses
18063 556.5528849383163 "2023-02-26 02:06:26.299314944" 3373 Outerwear
18064 924.9266596027852 "2023-02-26 07:31:14.793739648" 3901 Pants
18065 398.70027515860755 "2023-02-26 12:56:03.288164352" 3958 Outerwear
18066 914.6589079508643 "2023-02-26 18:20:51.782589120" 3610 Outerwear
18067 539.3505589800151 "2023-02-26 23:45:40.277013824" 3660 Pants
18068 65.76589761878428 "2023-02-27 05:10:28.771438528" 3014 Outerwear
18069 446.5690751937763 "2023-02-27 10:35:17.265863232" 3311 Tops
18070 523.6607181554934 "2023-02-27 16:00:05.760288000" 3871 Outerwear
18071 411.08456575504187 "2023-02-27 21:24:54.254712704" 3745 Pants
18072 203.4147622013244 "2023-02-28 02:49:42.749137408" 3331 Pants
18073 258.43289358551675 "2023-02-28 08:14:31.243562176" 3829 Tops
18074 206.23885899028602 "2023-02-28 13:39:19.737986880" 3374 Tops
18075 73.82920610768844 "2023-02-28 19:04:08.232411584" 3691 Pants
18076 885.774124567034 "2023-03-01 00:28:56.726836288" 3966 Outerwear
18077 899.7376325508012 "2023-03-01 05:53:45.221261056" 3709 Tops
18078 998.338289007883 "2023-03-01 11:18:33.715685760" 3320 Outerwear
18079 65.61409310481278 "2023-03-01 16:43:22.210110464" 3622 Tops
18080 650.0992285579813 "2023-03-01 22:08:10.704535168" 3219 Tops
18081 698.7744938514146 "2023-03-02 03:32:59.198959936" 3662 Outerwear
18082 691.5051948468108 "2023-03-02 08:57:47.693384640" 3756 Outerwear
18083 969.5666565791246 "2023-03-02 14:22:36.187809344" 3584 Tops
18084 85.1714875933662 "2023-03-02 19:47:24.682234112" 3389 Tops
18085 188.9750598199846 "2023-03-03 01:12:13.176658816" 3620 Dresses
18086 670.1073744765486 "2023-03-03 06:37:01.671083520" 3947 Outerwear
18087 11.007160575530076 "2023-03-03 12:01:50.165508224" 3257 Pants
18088 807.2514551395977 "2023-03-03 17:26:38.659932992" 3896 Tops
18089 644.5565248944753 "2023-03-03 22:51:27.154357696" 3607 Outerwear
18090 15.76432337504864 "2023-03-04 04:16:15.648782400" 3583 Outerwear
18091 105.5076733332084 "2023-03-04 09:41:04.143207104" 3264 Dresses
18092 602.8253960985259 "2023-03-04 15:05:52.637631872" 3734 Outerwear
18093 417.2516541167178 "2023-03-04 20:30:41.132056576" 3687 Outerwear
18094 22.62281621685485 "2023-03-05 01:55:29.626481280" 3295 Tops
18095 675.2276441903159 "2023-03-05 07:20:18.120905984" 3129 Outerwear
18096 890.9247157963641 "2023-03-05 12:45:06.615330752" 3255 Tops
18097 86.34513477242994 "2023-03-05 18:09:55.109755456" 3650 Outerwear
18098 556.9570745661806 "2023-03-05 23:34:43.604180160" 3467 Outerwear
18099 432.8693279910303 "2023-03-06 04:59:32.098604928" 3876 Outerwear
18100 432.5007853104179 "2023-03-06 10:24:20.593029632" 3550 Outerwear
18101 187.29477516298175 "2023-03-06 15:49:09.087454336" 3343 Pants
18102 386.70438174437925 "2023-03-06 21:13:57.581879040" 3374 Outerwear
18103 89.18685829904231 "2023-03-07 02:38:46.076303808" 3941 Tops
18104 274.35922616843004 "2023-03-07 08:03:34.570728512" 3091 Dresses
18105 939.6318866504298 "2023-03-07 13:28:23.065153216" 3972 Outerwear
18106 516.482612457363 "2023-03-07 18:53:11.559577920" 3074 Pants
18107 683.1348223881087 "2023-03-08 00:18:00.054002688" 3737 Dresses
18108 140.8704788995265 "2023-03-08 05:42:48.548427392" 3242 Dresses
18109 58.01703380442155 "2023-03-08 11:07:37.042852096" 3754 Pants
18110 326.6281681756208 "2023-03-08 16:32:25.537276864" 3910 Dresses
18111 123.9406157942657 "2023-03-08 21:57:14.031701568" 3136 Dresses
18112 469.72888788203886 "2023-03-09 03:22:02.526126272" 3985 Dresses
18113 87.40150817961161 "2023-03-09 08:46:51.020550976" 3053 Outerwear
18114 275.45339801030366 "2023-03-09 14:11:39.514975744" 3227 Tops
18115 822.4990961808493 "2023-03-09 19:36:28.009400448" 3015 Pants
18116 189.19513929992428 "2023-03-10 01:01:16.503825152" 3515 Outerwear
18117 265.2974795697047 "2023-03-10 06:26:04.998249856" 3010 Pants
18118 530.4588592168743 "2023-03-10 11:50:53.492674624" 3612 Dresses
18119 186.23115211301106 "2023-03-10 17:15:41.987099328" 3071 Outerwear
18120 331.6119723083917 "2023-03-10 22:40:30.481524032" 3595 Dresses
18121 44.403008464925605 "2023-03-11 04:05:18.975948736" 3380 Dresses
18122 274.11914852967334 "2023-03-11 09:30:07.470373504" 3026 Dresses
18123 826.3723452759493 "2023-03-11 14:54:55.964798208" 3078 Tops
18124 66.22446641679358 "2023-03-11 20:19:44.459222912" 3804 Outerwear
18125 224.92183667662098 "2023-03-12 01:44:32.953647680" 3280 Tops
18126 340.56759697518396 "2023-03-12 07:09:21.448072384" 3258 Tops
18127 697.124866784425 "2023-03-12 12:34:09.942497088" 3886 Outerwear
18128 144.17908473465462 "2023-03-12 17:58:58.436921792" 3188 Outerwear
18129 902.6955758973013 "2023-03-12 23:23:46.931346560" 3100 Pants
18130 790.1776161860988 "2023-03-13 04:48:35.425771264" 3977 Dresses
18131 114.07391955532574 "2023-03-13 10:13:23.920195968" 3019 Dresses
18132 25.013737582852826 "2023-03-13 15:38:12.414620672" 3067 Outerwear
18133 668.5442438247841 "2023-03-13 21:03:00.909045440" 3207 Tops
18134 30.936209998489453 "2023-03-14 02:27:49.403470144" 3779 Outerwear
18135 942.5442807598471 "2023-03-14 07:52:37.897894848" 3931 Outerwear
18136 595.9158353726099 "2023-03-14 13:17:26.392319616" 3524 Tops
18137 210.62846866892502 "2023-03-14 18:42:14.886744320" 3052 Dresses
18138 500.8458072776428 "2023-03-15 00:07:03.381169024" 3632 Outerwear
18139 760.4431303517655 "2023-03-15 05:31:51.875593728" 3691 Tops
18140 429.57801111915916 "2023-03-15 10:56:40.370018496" 3672 Tops
18141 784.642698175907 "2023-03-15 16:21:28.864443200" 3659 Pants
18142 718.6921875881692 "2023-03-15 21:46:17.358867904" 3376 Outerwear
18143 297.90323700706784 "2023-03-16 03:11:05.853292608" 3722 Dresses
18144 643.462559801929 "2023-03-16 08:35:54.347717376" 3356 Tops
18145 836.0782420193032 "2023-03-16 14:00:42.842142080" 3175 Tops
18146 257.69698514313995 "2023-03-16 19:25:31.336566784" 3898 Pants
18147 740.928741188784 "2023-03-17 00:50:19.830991488" 3182 Pants
18148 254.07308047065663 "2023-03-17 06:15:08.325416256" 3486 Pants
18149 280.3535566352794 "2023-03-17 11:39:56.819840960" 3243 Dresses
18150 700.1743895633476 "2023-03-17 17:04:45.314265664" 3407 Dresses
18151 631.6126146315319 "2023-03-17 22:29:33.808690432" 3986 Tops
18152 953.5333249328537 "2023-03-18 03:54:22.303115136" 3970 Tops
18153 924.4189823338976 "2023-03-18 09:19:10.797539840" 3463 Pants
18154 466.2050994062644 "2023-03-18 14:43:59.291964544" 3410 Outerwear
18155 322.28861707696035 "2023-03-18 20:08:47.786389312" 3523 Tops
18156 630.43035540365 "2023-03-19 01:33:36.280814016" 3077 Outerwear
18157 824.9052021791372 "2023-03-19 06:58:24.775238720" 3763 Pants
18158 722.7237209710822 "2023-03-19 12:23:13.269663424" 3182 Outerwear
18159 692.2213305148305 "2023-03-19 17:48:01.764088192" 3359 Tops
18160 311.4084978311834 "2023-03-19 23:12:50.258512896" 3840 Pants
18161 217.76002044050625 "2023-03-20 04:37:38.752937600" 3084 Outerwear
18162 636.195776344641 "2023-03-20 10:02:27.247362368" 3347 Outerwear
18163 917.9229312778394 "2023-03-20 15:27:15.741787072" 3776 Outerwear
18164 406.2098484105637 "2023-03-20 20:52:04.236211776" 3264 Pants
18165 662.9348342329297 "2023-03-21 02:16:52.730636480" 3393 Tops
18166 222.81909245565458 "2023-03-21 07:41:41.225061248" 3753 Outerwear
18167 514.852074202197 "2023-03-21 13:06:29.719485952" 3664 Pants
18168 497.4936327756629 "2023-03-21 18:31:18.213910656" 3199 Dresses
18169 126.03514368238878 "2023-03-21 23:56:06.708335360" 3144 Dresses
18170 644.4212689500005 "2023-03-22 05:20:55.202760128" 3339 Outerwear
18171 805.3825477806803 "2023-03-22 10:45:43.697184832" 3305 Dresses
18172 882.4350747953516 "2023-03-22 16:10:32.191609536" 3858 Tops
18173 844.0260112015509 "2023-03-22 21:35:20.686034240" 3248 Tops
18174 556.4127132267736 "2023-03-23 03:00:09.180459008" 3869 Dresses
18175 988.0459832569613 "2023-03-23 08:24:57.674883712" 3576 Outerwear
18176 125.56302867556256 "2023-03-23 13:49:46.169308416" 3543 Outerwear
18177 291.16778127135024 "2023-03-23 19:14:34.663733184" 3813 Tops
18178 335.17365612213507 "2023-03-24 00:39:23.158157888" 3980 Tops
18179 770.0932691480292 "2023-03-24 06:04:11.652582592" 3939 Outerwear
18180 538.2229457716059 "2023-03-24 11:29:00.147007296" 3176 Tops
18181 670.6132888690262 "2023-03-24 16:53:48.641432064" 3678 Dresses
18182 170.59843563961837 "2023-03-24 22:18:37.135856768" 3536 Tops
18183 756.3692841637676 "2023-03-25 03:43:25.630281472" 3274 Outerwear
18184 317.19758370729454 "2023-03-25 09:08:14.124706176" 3299 Tops
18185 527.2823056976465 "2023-03-25 14:33:02.619130944" 3123 Outerwear
18186 282.9308325890517 "2023-03-25 19:57:51.113555648" 3095 Dresses
18187 987.4534412909921 "2023-03-26 01:22:39.607980352" 3267 Tops
18188 700.935015949376 "2023-03-26 06:47:28.102405120" 3421 Tops
18189 322.568894516933 "2023-03-26 12:12:16.596829824" 3685 Tops
18190 560.8260641474694 "2023-03-26 17:37:05.091254528" 3412 Pants
18191 258.7147399760129 "2023-03-26 23:01:53.585679232" 3222 Dresses
18192 281.94563566689806 "2023-03-27 04:26:42.080104000" 3782 Dresses
18193 654.9660890181648 "2023-03-27 09:51:30.574528704" 3046 Pants
18194 114.02192894551384 "2023-03-27 15:16:19.068953408" 3074 Outerwear
18195 652.7246798946273 "2023-03-27 20:41:07.563378112" 3274 Tops
18196 309.5311520565757 "2023-03-28 02:05:56.057802880" 3773 Tops
18197 941.6720958132254 "2023-03-28 07:30:44.552227584" 3795 Tops
18198 694.055068835382 "2023-03-28 12:55:33.046652288" 3643 Outerwear
18199 547.8944563876051 "2023-03-28 18:20:21.541076992" 3739 Tops
18200 847.7307667144117 "2023-03-28 23:45:10.035501760" 3216 Dresses
18201 69.61270903361137 "2023-03-29 05:09:58.529926464" 3130 Pants
18202 151.4034235313412 "2023-03-29 10:34:47.024351168" 3703 Outerwear
18203 687.7352798212478 "2023-03-29 15:59:35.518775936" 3541 Outerwear
18204 532.5989063969897 "2023-03-29 21:24:24.013200640" 3952 Tops
18205 997.9255812902412 "2023-03-30 02:49:12.507625344" 3560 Outerwear
